Tissue	State	Gene	Function	MutFreq	LossFreq	GainFreq	NoMutLoss	MutLoss	NoMutWT	MutWT	NoMutGain	MutGain
Gynecologic	Metastasis	CTNNB1	OG	0.0621062106210621	0.151215121512151	0.0765076507650765	166	4	796	64	83	4
Gynecologic	Primary_W_Metastasis	DICER1	TSG	0.0142131979695431	0.136040609137056	0.0487309644670051	135	1	791	14	48	2
Gynecologic	Primary_W_Metastasis	EP300	TSG	0.017258883248731	0.226395939086294	0.0243654822335025	219	6	727	13	25	1
Gynecologic	Primary_WO_Metastasis	EP300	TSG	0.0472279260780287	0.102669404517454	0.00616016427104723	50	2	413	23	4	1
Gynecologic	Metastasis	EP300	TSG	0.0189018901890189	0.310531053105311	0.0234023402340234	343	4	723	19	27	1
Gynecologic	Primary_W_Metastasis	EPHA3	TSG	0.0101522842639594	0.131979695431472	0.067005076142132	131	1	780	11	67	1
Gynecologic	Primary_W_Metastasis	ERBB2	OG	0.017258883248731	0.209137055837563	0.0690355329949239	207	1	695	18	69	1
Gynecologic	Metastasis	ERBB3	OG	0.0117011701170117	0.0801080108010801	0.126912691269127	90	1	869	14	142	1
Gynecologic	Primary_W_Metastasis	ERBB3	OG	0.017258883248731	0.0456852791878173	0.100507614213198	46	1	826	17	99	2
Gynecologic	Primary_W_Metastasis	ESR1	OG	0.0101522842639594	0.196954314720812	0.0984771573604061	194	2	686	10	98	1
Gynecologic	Metastasis	ESR1	OG	0.0153015301530153	0.276327632763276	0.101710171017102	306	3	677	16	114	1
Gynecologic	Primary_W_Metastasis	FAT1	TSG	0.0304568527918782	0.311675126903553	0.0152284263959391	304	5	638	27	16	1
Gynecologic	Metastasis	FAT1	TSG	0.0171017101710171	0.380738073807381	0.0225022502250225	419	6	650	15	26	1
Gynecologic	Primary_W_Metastasis	FBXW7	TSG	0.0873096446700508	0.281218274111675	0.0111675126903553	266	13	626	73	10	3
Gynecologic	Metastasis	FBXW7	TSG	0.0459045904590459	0.331233123312331	0.018001800180018	362	8	682	43	19	3
Gynecologic	Metastasis	FGFR2	OG	0.0198019801980198	0.152115211521152	0.127812781278128	169	2	782	20	141	3
Gynecologic	Primary_W_Metastasis	FOXP1	DFG	0.0101522842639594	0.146192893401015	0.0680203045685279	145	1	765	11	68	1
Gynecologic	Primary_W_Metastasis	HNF1A	TSG	0.0111675126903553	0.120812182741117	0.0741116751269036	119	2	785	10	73	2
Gynecologic	Metastasis	INPPL1	TSG	0.0225022502250225	0.0819081908190819	0.158415841584158	90	3	823	23	176	2
Gynecologic	Primary_W_Metastasis	INPPL1	TSG	0.0538071065989848	0.0873096446700508	0.108629441624365	86	2	741	53	108	1
Gynecologic	Metastasis	JAK1	DFG	0.0261026102610261	0.126912691269127	0.0918091809180918	141	2	841	29	103	1
Gynecologic	Primary_WO_Metastasis	KDM5C	TSG	0.0164271047227926	0.117043121149897	0.00410677618069815	57	2	422	8	3	1
Gynecologic	Primary_WO_Metastasis	KDM6A	TSG	0.0143737166324435	0.112936344969199	0.0102669404517454	56	1	421	8	6	1
Gynecologic	Primary_W_Metastasis	KMT2A	TSG	0.016243654822335	0.163451776649746	0.0680203045685279	161	2	746	13	65	4
Gynecologic	Metastasis	KMT2B	TSG	0.0279027902790279	0.0711071107110711	0.221422142214221	79	2	760	28	244	4
Gynecologic	Primary_W_Metastasis	KMT2B	TSG	0.0416243654822335	0.0598984771573604	0.188832487309645	60	1	700	42	187	1
Gynecologic	Metastasis	KMT2C	TSG	0.0315031503150315	0.0891089108910891	0.213321332133213	97	4	746	31	236	3
Gynecologic	Primary_W_Metastasis	KMT2C	TSG	0.0324873096446701	0.0771573604060914	0.13502538071066	75	3	750	28	131	4
Gynecologic	Metastasis	KMT2D	TSG	0.0585058505850585	0.072007200720072	0.12961296129613	80	2	828	61	141	5
Gynecologic	Primary_W_Metastasis	KMT2D	TSG	0.0730964467005076	0.0487309644670051	0.100507614213198	48	2	775	65	93	8
Gynecologic	Metastasis	KRAS	OG	0.0783078307830783	0.0648064806480648	0.1998199819982	72	2	751	68	204	20
Gynecologic	Primary_W_Metastasis	KRAS	OG	0.113705583756345	0.0527918781725888	0.151269035532995	53	1	694	92	129	22
Gynecologic	Metastasis	LATS1	TSG	0.0117011701170117	0.290729072907291	0.054005400540054	317	8	724	6	60	2
Gynecologic	Primary_W_Metastasis	LATS1	TSG	0.0182741116751269	0.215228426395939	0.0314720812182741	209	5	729	15	32	1
Gynecologic	Primary_WO_Metastasis	MAP2K4	TSG	0.0123203285420945	0.125256673511294	0.0123203285420945	62	1	415	7	7	1
Gynecologic	Primary_W_Metastasis	MAP3K1	TSG	0.0152284263959391	0.229441624365482	0.0233502538071066	225	3	724	14	24	1
Gynecologic	Primary_W_Metastasis	MAX	TSG	0.0101522842639594	0.155329949238579	0.0588832487309645	154	1	766	10	58	2
Gynecologic	Metastasis	MED12	DFG	0.0108010801080108	0.434743474347435	0.018001800180018	481	4	600	10	21	1
Gynecologic	Primary_WO_Metastasis	MED12	DFG	0.0739219712525667	0.11088295687885	0.00410677618069815	54	2	397	36	3	1
Gynecologic	Primary_W_Metastasis	MED12	DFG	0.0213197969543147	0.328934010152284	0.0131979695431472	321	5	632	18	14	1
Gynecologic	Primary_W_Metastasis	MLH1	TSG	0.0142131979695431	0.143147208121827	0.0538071065989848	141	2	779	14	54	1
Gynecologic	Primary_W_Metastasis	MSH2	TSG	0.0142131979695431	0.0152284263959391	0.189847715736041	16	1	770	15	188	1
Gynecologic	Primary_W_Metastasis	MSH3	TSG	0.0243654822335025	0.252791878172589	0.017258883248731	250	1	696	25	18	1
Gynecologic	Primary_W_Metastasis	MSH6	TSG	0.0243654822335025	0.0152284263959391	0.157360406091371	15	2	793	24	156	1
Gynecologic	Primary_W_Metastasis	MTOR	OG	0.0121827411167513	0.164467005076142	0.0913705583756345	162	2	724	11	90	2
Gynecologic	Primary_W_Metastasis	NBN	TSG	0.0111675126903553	0.0355329949238579	0.280203045685279	36	1	665	11	276	2
Gynecologic	Primary_WO_Metastasis	NCOR1	TSG	0.0225872689938398	0.123203285420945	0.0082135523613963	60	2	414	11	5	1
Gynecologic	Primary_W_Metastasis	NCOR1	TSG	0.0121827411167513	0.342131979695431	0.0192893401015228	335	4	621	10	20	1
Gynecologic	Primary_W_Metastasis	NF1	TSG	0.050761421319797	0.23756345177665	0.0436548223350254	222	14	672	38	44	1
Gynecologic	Metastasis	NF1	TSG	0.0387038703870387	0.331233123312331	0.0315031503150315	348	22	687	23	36	1
Gynecologic	Primary_W_Metastasis	NFE2L2	OG	0.0142131979695431	0.0294416243654822	0.134010152284264	30	1	812	14	132	2
Gynecologic	Primary_W_Metastasis	NOTCH1	DFG	0.0101522842639594	0.260913705583756	0.0304568527918782	258	1	689	11	31	1
Gynecologic	Metastasis	NOTCH1	DFG	0.0117011701170117	0.274527452745275	0.0612061206120612	305	2	729	11	67	3
Gynecologic	Primary_W_Metastasis	NOTCH4	DFG	0.0131979695431472	0.0944162436548223	0.122842639593909	94	1	761	12	120	3
Gynecologic	Metastasis	NRAS	OG	0.0153015301530153	0.118811881188119	0.0909090909090909	133	1	867	13	97	6
Gynecologic	Primary_W_Metastasis	NSD1	DFG	0.0192893401015228	0.125888324873096	0.0862944162436548	125	1	758	20	86	1
Gynecologic	Metastasis	NSD1	DFG	0.0108010801080108	0.112511251125113	0.126912691269127	125	2	836	11	141	2
Gynecologic	Primary_W_Metastasis	PBRM1	TSG	0.0111675126903553	0.156345177664975	0.067005076142132	154	2	756	11	67	1
Gynecologic	Primary_W_Metastasis	PIK3CA	OG	0.298477157360406	0.00812182741116751	0.341116751269036	5	5	410	233	279	59
Gynecologic	Metastasis	PIK3CA	OG	0.171917191719172	0.009000900090009	0.422142214221422	9	3	504	130	410	61
Gynecologic	Primary_WO_Metastasis	PIK3CA	OG	0.462012320328542	0	0.117043121149897	1	1	218	214	46	13
Gynecologic	Primary_W_Metastasis	PIK3R1	TSG	0.125888324873096	0.239593908629442	0.0203045685279188	228	10	617	114	19	3
Gynecologic	Metastasis	PIK3R1	TSG	0.0756075607560756	0.278127812781278	0.0324032403240324	302	9	695	73	33	5
Gynecologic	Primary_W_Metastasis	POLE	TSG	0.0253807106598985	0.145177664974619	0.0649746192893401	144	1	754	26	65	1
Gynecologic	Primary_W_Metastasis	PPP2R1A	TSG	0.0974619289340102	0.204060913705584	0.0883248730964467	195	8	625	74	72	17
Gynecologic	Metastasis	PPP2R1A	TSG	0.0639063906390639	0.192619261926193	0.107110711071107	211	5	723	57	109	12
Gynecologic	Primary_W_Metastasis	PTCH1	TSG	0.0192893401015228	0.247715736040609	0.0345177664974619	244	2	690	19	35	1
Gynecologic	Metastasis	PTEN	TSG	0.120612061206121	0.126912691269127	0.104410441044104	137	6	749	107	94	24
Gynecologic	Primary_W_Metastasis	PTPRD	TSG	0.0142131979695431	0.240609137055838	0.0649746192893401	238	1	671	15	65	1
Gynecologic	Primary_W_Metastasis	PTPRS	TSG	0.0121827411167513	0.366497461928934	0.0263959390862944	362	1	587	13	27	1
Gynecologic	Primary_WO_Metastasis	PTPRS	TSG	0.0184804928131417	0.117043121149897	0.0102669404517454	58	1	417	10	6	1
Gynecologic	Primary_W_Metastasis	PTPRT	TSG	0.017258883248731	0.0192893401015228	0.231472081218274	20	1	724	16	227	3
Gynecologic	Primary_W_Metastasis	RAD50	TSG	0.0111675126903553	0.159390862944162	0.0355329949238579	158	1	783	12	36	1
Gynecologic	Metastasis	RASA1	TSG	0.0126012601260126	0.281728172817282	0.0369036903690369	311	4	747	12	42	1
Gynecologic	Primary_W_Metastasis	RASA1	TSG	0.0243654822335025	0.241624365482234	0.017258883248731	236	4	710	22	18	1
Gynecologic	Primary_W_Metastasis	RB1	TSG	0.049746192893401	0.249746192893401	0.0365482233502538	227	21	675	30	37	1
Gynecologic	Metastasis	RB1	TSG	0.0252025202520252	0.280828082808281	0.0459045904590459	301	13	733	17	52	1
Gynecologic	Primary_W_Metastasis	RNF43	TSG	0.0375634517766497	0.136040609137056	0.0954314720812183	134	2	722	37	95	1
Gynecologic	Metastasis	RNF43	TSG	0.0144014401440144	0.155715571557156	0.153015301530153	173	2	754	16	171	1
Gynecologic	Primary_W_Metastasis	RRAS2	OG	0.016243654822335	0.182741116751269	0.0263959390862944	181	1	765	16	26	2
Gynecologic	Primary_W_Metastasis	RUNX1	TSG	0.0121827411167513	0.101522842639594	0.0710659898477157	101	1	805	12	70	2
Gynecologic	Primary_W_Metastasis	SETD2	TSG	0.0111675126903553	0.147208121827411	0.0578680203045685	146	1	773	12	58	1
Gynecologic	Primary_W_Metastasis	SMARCA4	TSG	0.0101522842639594	0.136040609137056	0.185786802030457	135	1	659	11	184	1
Gynecologic	Metastasis	SOX17	TSG	0.0153015301530153	0.0387038703870387	0.315931593159316	44	1	707	12	346	7
Gynecologic	Primary_WO_Metastasis	SOX17	TSG	0.0431211498973306	0.00616016427104723	0.121149897330595	4	1	406	21	59	2
Gynecologic	Primary_W_Metastasis	SOX17	TSG	0.0223350253807107	0.0152284263959391	0.30253807106599	15	2	653	21	298	2
Gynecologic	Primary_W_Metastasis	SOX9	DFG	0.0101522842639594	0.10253807106599	0.123857868020305	102	1	754	10	122	2
Gynecologic	Primary_W_Metastasis	SPEN	TSG	0.0203045685279188	0.139086294416244	0.104568527918782	138	1	727	20	103	2
Gynecologic	Metastasis	SPEN	TSG	0.0135013501350135	0.200720072007201	0.099009900990099	221	4	767	13	111	1
Gynecologic	Primary_W_Metastasis	SPOP	TSG	0.0294416243654822	0.132994923857868	0.0913705583756345	130	3	742	24	87	5
Gynecologic	Metastasis	SPOP	TSG	0.0135013501350135	0.166516651665167	0.116111611161116	184	3	786	13	129	2
Gynecologic	Primary_WO_Metastasis	SPRED1	TSG	0.0123203285420945	0.108829568788501	0.00616016427104723	54	1	426	7	4	1
Gynecologic	Primary_WO_Metastasis	STK11	TSG	0.0102669404517454	0.13347022587269	0.00616016427104723	65	2	416	5	4	1
Gynecologic	Primary_W_Metastasis	TERT	OG	0.0284263959390863	0.117766497461929	0.188832487309645	115	3	662	23	183	5
Gynecologic	Metastasis	TERT	OG	0.0243024302430243	0.116111611161116	0.241224122412241	128	3	698	18	261	9
Gynecologic	Primary_WO_Metastasis	TGFBR2	TSG	0.0102669404517454	0.203285420944559	0.0123203285420945	98	3	380	4	7	1
Gynecologic	Primary_WO_Metastasis	TP53	TSG	0.291581108829569	0.123203285420945	0.0102669404517454	10	52	336	88	2	5
Gynecologic	Primary_W_Metastasis	TP53	TSG	0.625380710659899	0.309644670050761	0.0274111675126904	32	275	335	320	5	24
Gynecologic	Metastasis	TP53	TSG	0.725472547254725	0.375337533753375	0.0333033303330333	50	369	248	411	10	29
Gynecologic	Primary_WO_Metastasis	TP53BP1	TSG	0.026694045174538	0.102669404517454	0.00616016427104723	50	2	423	13	4	1
Gynecologic	Primary_W_Metastasis	TP53BP1	TSG	0.0111675126903553	0.26497461928934	0.016243654822335	261	2	699	11	17	1
Gynecologic	Primary_WO_Metastasis	TP63	DFG	0.0164271047227926	0.0123203285420945	0.117043121149897	7	1	417	9	58	1
Gynecologic	Primary_W_Metastasis	TSC1	TSG	0.0101522842639594	0.241624365482234	0.0294416243654822	238	2	711	9	29	2
Gynecologic	Primary_W_Metastasis	TSC2	TSG	0.0131979695431472	0.179695431472081	0.108629441624365	176	3	692	11	107	2
Gynecologic	Primary_WO_Metastasis	ZFHX3	TSG	0.11088295687885	0.114989733059548	0.00616016427104723	56	2	376	54	4	1
Gynecologic	Metastasis	ZFHX3	TSG	0.0333033303330333	0.419441944194419	0.0252025202520252	462	6	586	33	29	1
Gynecologic	Primary_W_Metastasis	ZFHX3	TSG	0.0619289340101523	0.323857868020305	0.0304568527918782	312	9	584	54	31	1
Head-and-Neck	Primary_WO_Metastasis	AKT1	OG	0.0555555555555556	0.138888888888889	0.0555555555555556	5	2	29	2	3	1
Head-and-Neck	Primary_WO_Metastasis	AMER1	TSG	0.0277777777777778	0.194444444444444	0.0555555555555556	8	1	28	1	2	2
Head-and-Neck	Primary_WO_Metastasis	ANKRD11	TSG	0.0277777777777778	0.166666666666667	0.0277777777777778	7	1	29	2	2	1
Head-and-Neck	Metastasis	ARID1A	TSG	0.0517799352750809	0.158576051779935	0.0614886731391586	48	3	229	14	19	2
Head-and-Neck	Primary_W_Metastasis	ARID1A	TSG	0.0392156862745098	0.122549019607843	0.0343137254901961	26	1	165	9	8	1
Head-and-Neck	Metastasis	ARID2	TSG	0.0129449838187702	0.12621359223301	0.0517799352750809	40	1	251	5	17	1
Head-and-Neck	Primary_WO_Metastasis	ARID5B	TSG	0.0277777777777778	0.111111111111111	0.138888888888889	5	1	27	2	6	1
Head-and-Neck	Primary_W_Metastasis	ASXL1	TSG	0.0147058823529412	0.00980392156862745	0.166666666666667	3	1	166	4	35	1
Head-and-Neck	Metastasis	ASXL1	TSG	0.0194174757281553	0.00647249190938511	0.203883495145631	3	1	240	6	63	2
Head-and-Neck	Metastasis	ATM	TSG	0.0129449838187702	0.323624595469256	0.0194174757281553	100	2	201	4	7	1
Head-and-Neck	Primary_WO_Metastasis	ATR	TSG	0.0277777777777778	0	0.333333333333333	1	1	25	1	12	2
Head-and-Neck	Metastasis	ATR	TSG	0.0129449838187702	0.00970873786407767	0.349514563106796	4	1	198	2	106	4
Head-and-Neck	Metastasis	B2M	TSG	0.0161812297734628	0.13915857605178	0.029126213592233	42	3	255	4	10	1
Head-and-Neck	Primary_W_Metastasis	BAP1	TSG	0.0147058823529412	0.269607843137255	0.00980392156862745	54	3	147	2	3	1
Head-and-Neck	Metastasis	BCOR	TSG	0.0420711974110032	0.119741100323625	0.0388349514563107	37	2	249	13	13	1
Head-and-Neck	Primary_WO_Metastasis	BCOR	TSG	0.0833333333333333	0.166666666666667	0.0833333333333333	7	1	26	3	3	2
Head-and-Neck	Primary_W_Metastasis	BCOR	TSG	0.0294117647058824	0.132352941176471	0.0441176470588235	27	2	164	6	10	1
Head-and-Neck	Primary_WO_Metastasis	CBL	TSG	0.0277777777777778	0.277777777777778	0	11	1	26	2	1	1
Head-and-Neck	Primary_WO_Metastasis	CDKN2A	TSG	0.194444444444444	0.194444444444444	0.0555555555555556	7	2	22	7	3	1
Head-and-Neck	Primary_W_Metastasis	CDKN2A	TSG	0.176470588235294	0.254901960784314	0.0490196078431373	46	8	115	29	10	2
Head-and-Neck	Metastasis	CDKN2A	TSG	0.0970873786407767	0.245954692556634	0.0744336569579288	71	7	187	25	24	1
Head-and-Neck	Primary_WO_Metastasis	CIC	TSG	0.0277777777777778	0.0277777777777778	0.138888888888889	2	1	30	2	6	1
Head-and-Neck	Metastasis	CYLD	TSG	0.0129449838187702	0.135922330097087	0.0647249190938511	39	5	248	1	21	1
Head-and-Neck	Primary_WO_Metastasis	CYLD	TSG	0.0277777777777778	0.111111111111111	0.0277777777777778	4	2	32	1	2	1
Head-and-Neck	Primary_W_Metastasis	CYLD	TSG	0.0147058823529412	0.127450980392157	0.0490196078431373	25	3	168	2	11	1
Head-and-Neck	Primary_WO_Metastasis	EPHA3	TSG	0.0277777777777778	0.111111111111111	0.0277777777777778	5	1	31	2	2	1
Head-and-Neck	Primary_WO_Metastasis	ERBB3	OG	0.0277777777777778	0.111111111111111	0.0555555555555556	5	1	30	2	3	1
Head-and-Neck	Primary_WO_Metastasis	ERCC2	TSG	0.0277777777777778	0	0.166666666666667	1	1	30	2	7	1
Head-and-Neck	Primary_WO_Metastasis	FANCA	TSG	0.0277777777777778	0.166666666666667	0.0277777777777778	7	1	29	2	2	1
Head-and-Neck	Metastasis	FAT1	TSG	0.110032362459547	0.132686084142395	0.058252427184466	37	6	223	29	18	2
Head-and-Neck	Primary_W_Metastasis	FAT1	TSG	0.102941176470588	0.112745098039216	0.0294117647058824	23	2	157	20	6	2
Head-and-Neck	Primary_WO_Metastasis	FBXW7	TSG	0.0833333333333333	0.111111111111111	0.0833333333333333	4	2	28	3	4	1
Head-and-Neck	Metastasis	FBXW7	TSG	0.0388349514563107	0.129449838187702	0.0517799352750809	39	3	246	9	15	3
Head-and-Neck	Primary_W_Metastasis	FGFR3	OG	0.0196078431372549	0.156862745098039	0.0637254901960784	32	2	157	4	14	1
Head-and-Neck	Primary_WO_Metastasis	FGFR3	OG	0.0555555555555556	0.138888888888889	0.0555555555555556	6	1	28	3	3	1
Head-and-Neck	Primary_WO_Metastasis	FOXA1	DFG	0.0277777777777778	0.138888888888889	0.0833333333333333	6	1	28	2	4	1
Head-and-Neck	Metastasis	HRAS	OG	0.0194174757281553	0.116504854368932	0.0517799352750809	37	1	252	7	17	1
Head-and-Neck	Primary_W_Metastasis	HRAS	OG	0.0245098039215686	0.102941176470588	0.0245098039215686	22	1	174	6	6	1
Head-and-Neck	Primary_WO_Metastasis	KDM6A	TSG	0.0555555555555556	0.222222222222222	0.0833333333333333	9	1	24	3	4	1
Head-and-Neck	Primary_W_Metastasis	KDM6A	TSG	0.0588235294117647	0.156862745098039	0.0392156862745098	29	5	158	8	8	2
Head-and-Neck	Metastasis	KDM6A	TSG	0.0485436893203883	0.135922330097087	0.0355987055016181	43	1	242	16	12	1
Head-and-Neck	Primary_WO_Metastasis	KMT2B	TSG	0.0277777777777778	0.0277777777777778	0.166666666666667	2	1	29	2	7	1
Head-and-Neck	Primary_WO_Metastasis	KMT2C	TSG	0.0555555555555556	0.138888888888889	0.0555555555555556	6	1	28	3	3	1
Head-and-Neck	Metastasis	KMT2C	TSG	0.0420711974110032	0.106796116504854	0.0420711974110032	31	4	255	10	13	2
Head-and-Neck	Metastasis	KMT2D	TSG	0.0841423948220065	0.16504854368932	0.0388349514563107	49	4	224	24	13	1
Head-and-Neck	Primary_WO_Metastasis	KMT2D	TSG	0.111111111111111	0.111111111111111	0.0555555555555556	5	1	27	5	3	1
Head-and-Neck	Metastasis	MAPK1	OG	0.0258899676375405	0.058252427184466	0.129449838187702	19	1	244	9	41	1
Head-and-Neck	Primary_WO_Metastasis	MLH1	TSG	0.0277777777777778	0.138888888888889	0	6	1	31	2	1	1
Head-and-Neck	Metastasis	NOTCH1	DFG	0.113268608414239	0.0744336569579288	0.113268608414239	18	7	227	26	32	5
Head-and-Neck	Primary_W_Metastasis	NOTCH1	DFG	0.17156862745098	0.0735294117647059	0.107843137254902	13	4	139	30	20	4
Head-and-Neck	Primary_W_Metastasis	NSD1	DFG	0.0196078431372549	0.147058823529412	0.0441176470588235	30	2	163	4	10	1
Head-and-Neck	Metastasis	NSD1	DFG	0.0258899676375405	0.142394822006472	0.0550161812297735	43	3	243	7	18	1
Head-and-Neck	Primary_WO_Metastasis	PBRM1	TSG	0.0277777777777778	0.138888888888889	0	6	1	31	2	1	1
Head-and-Neck	Primary_WO_Metastasis	PIK3CA	OG	0.166666666666667	0	0.361111111111111	1	1	21	4	11	4
Head-and-Neck	Metastasis	PIK3CA	OG	0.174757281553398	0.00647249190938511	0.423948220064725	3	1	162	16	93	40
Head-and-Neck	Primary_W_Metastasis	PIK3CA	OG	0.127450980392157	0.00490196078431373	0.308823529411765	2	1	126	16	53	12
Head-and-Neck	Metastasis	PIK3R1	TSG	0.0129449838187702	0.155339805825243	0.0323624595469256	49	1	248	5	11	1
Head-and-Neck	Primary_W_Metastasis	PIK3R1	TSG	0.0147058823529412	0.137254901960784	0.0392156862745098	29	1	166	4	9	1
Head-and-Neck	Metastasis	PTEN	TSG	0.0355987055016181	0.122977346278317	0.0161812297734628	34	6	261	7	6	1
Head-and-Neck	Primary_WO_Metastasis	RAC1	OG	0.0833333333333333	0.0277777777777778	0.166666666666667	2	1	29	2	5	3
Head-and-Neck	Metastasis	RASA1	TSG	0.0226537216828479	0.16504854368932	0.0323624595469256	52	1	242	8	11	1
Head-and-Neck	Metastasis	RB1	TSG	0.0453074433656958	0.226537216828479	0.0258899676375405	62	10	227	6	9	1
Head-and-Neck	Primary_WO_Metastasis	RECQL4	TSG	0.0277777777777778	0	0.222222222222222	1	1	28	2	9	1
Head-and-Neck	Metastasis	RHOA	OG	0.0129449838187702	0.27831715210356	0.0647249190938511	86	2	201	4	21	1
Head-and-Neck	Primary_WO_Metastasis	SDHD	TSG	0.0277777777777778	0.277777777777778	0	11	1	26	2	1	1
Head-and-Neck	Primary_W_Metastasis	SETD2	TSG	0.0147058823529412	0.269607843137255	0.00980392156862745	56	1	145	4	3	1
Head-and-Neck	Metastasis	SPEN	TSG	0.0194174757281553	0.103559870550162	0.0744336569579288	33	1	249	7	24	1
Head-and-Neck	Primary_WO_Metastasis	STAG2	TSG	0.0277777777777778	0.111111111111111	0.0555555555555556	5	1	30	2	3	1
Head-and-Neck	Metastasis	TERT	OG	0.233009708737864	0.0614886731391586	0.207119741100324	13	8	173	55	54	12
Head-and-Neck	Primary_W_Metastasis	TERT	OG	0.357843137254902	0.0931372549019608	0.181372549019608	19	2	90	60	25	14
Head-and-Neck	Primary_WO_Metastasis	TERT	OG	0.333333333333333	0.111111111111111	0.0833333333333333	4	2	20	11	3	2
Head-and-Neck	Metastasis	TET2	TSG	0.0194174757281553	0.12621359223301	0.0453074433656958	40	1	251	7	15	1
Head-and-Neck	Primary_W_Metastasis	TGFBR2	TSG	0.0343137254901961	0.372549019607843	0.0294117647058824	74	4	119	5	7	1
Head-and-Neck	Metastasis	TGFBR2	TSG	0.0129449838187702	0.381877022653722	0.0194174757281553	117	3	184	3	7	1
Head-and-Neck	Primary_WO_Metastasis	TOP1	TSG	0.0555555555555556	0.138888888888889	0	6	1	30	3	1	1
Head-and-Neck	Primary_WO_Metastasis	TP53	TSG	0.388888888888889	0.111111111111111	0.0555555555555556	2	4	20	12	3	1
Head-and-Neck	Metastasis	TP53	TSG	0.349514563106796	0.158576051779935	0.0323624595469256	32	19	167	85	5	7
Head-and-Neck	Metastasis	TP63	DFG	0.0129449838187702	0.00970873786407767	0.456310679611651	4	1	165	2	139	4
Head-and-Neck	Primary_WO_Metastasis	ZFHX3	TSG	0.0277777777777778	0.111111111111111	0.0277777777777778	5	1	31	2	2	1
Skin	Primary_WO_Metastasis	ANKRD11	TSG	0.021978021978022	0.186813186813187	0.0549450549450549	35	1	135	5	11	1
Skin	Primary_W_Metastasis	APC	TSG	0.0196078431372549	0.137254901960784	0.053921568627451	29	1	162	5	12	1
Skin	Metastasis	APC	TSG	0.0268378063010502	0.158693115519253	0.0455075845974329	133	5	666	18	38	3
Skin	Primary_WO_Metastasis	ARID1A	TSG	0.0164835164835165	0.126373626373626	0.0604395604395604	24	1	146	4	12	1
Skin	Metastasis	ARID1A	TSG	0.0490081680280047	0.163360560093349	0.0805134189031505	138	4	616	34	64	7
Skin	Primary_WO_Metastasis	ARID1B	TSG	0.010989010989011	0.28021978021978	0.0384615384615385	52	1	123	3	8	1
Skin	Metastasis	ARID1B	TSG	0.0175029171528588	0.428238039673279	0.0233372228704784	364	5	460	12	21	1
Skin	Primary_WO_Metastasis	ARID5B	TSG	0.010989010989011	0.214285714285714	0.010989010989011	40	1	140	3	3	1
Skin	Metastasis	ASXL1	TSG	0.0105017502917153	0.0105017502917153	0.263710618436406	10	1	617	7	224	4
Skin	Primary_WO_Metastasis	ASXL1	TSG	0.021978021978022	0.00549450549450549	0.153846153846154	2	1	151	4	28	2
Skin	Primary_W_Metastasis	ASXL1	TSG	0.0245098039215686	0.0147058823529412	0.196078431372549	4	1	158	5	40	2
Skin	Primary_WO_Metastasis	ATM	TSG	0.021978021978022	0.197802197802198	0.021978021978022	35	3	141	3	5	1
Skin	Primary_W_Metastasis	ATM	TSG	0.0343137254901961	0.333333333333333	0.053921568627451	69	1	119	8	12	1
Skin	Metastasis	ATM	TSG	0.0315052508751459	0.323220536756126	0.0315052508751459	266	13	540	15	27	2
Skin	Primary_WO_Metastasis	ATR	TSG	0.0274725274725275	0.159340659340659	0.043956043956044	30	1	141	6	9	1
Skin	Metastasis	ATR	TSG	0.0116686114352392	0.14002333722287	0.0723453908984831	121	1	667	10	62	2
Skin	Primary_W_Metastasis	ATRX	TSG	0.053921568627451	0.215686274509804	0.0245098039215686	44	2	146	11	6	1
Skin	Primary_WO_Metastasis	ATRX	TSG	0.043956043956044	0.153846153846154	0.010989010989011	26	4	148	6	3	1
Skin	Metastasis	ATRX	TSG	0.0233372228704784	0.128354725787631	0.0373395565927655	107	5	702	15	31	3
Skin	Primary_WO_Metastasis	AXIN2	TSG	0.010989010989011	0.0384615384615385	0.131868131868132	8	1	150	3	25	1
Skin	Metastasis	B2M	TSG	0.0280046674445741	0.183197199533256	0.0665110851808635	140	19	638	7	58	1
Skin	Primary_W_Metastasis	B2M	TSG	0.0147058823529412	0.230392156862745	0.0637254901960784	45	4	145	1	14	1
Skin	Primary_W_Metastasis	BAP1	TSG	0.0196078431372549	0.161764705882353	0.0784313725490196	31	4	155	2	17	1
Skin	Metastasis	BAP1	TSG	0.0396732788798133	0.14002333722287	0.0700116686114352	99	23	666	13	61	1
Skin	Primary_WO_Metastasis	BAP1	TSG	0.043956043956044	0.148351648351648	0.032967032967033	22	7	148	3	7	1
Skin	Primary_WO_Metastasis	BARD1	TSG	0.010989010989011	0.120879120879121	0.021978021978022	23	1	155	3	5	1
Skin	Primary_WO_Metastasis	BRAF	OG	0.225274725274725	0.0274725274725275	0.175824175824176	6	1	118	29	20	14
Skin	Primary_W_Metastasis	BRAF	OG	0.235294117647059	0.0343137254901961	0.284313725490196	8	1	111	30	40	20
Skin	Metastasis	BRAF	OG	0.336056009334889	0.0280046674445741	0.350058343057176	23	3	397	138	152	150
Skin	Primary_W_Metastasis	BRCA2	TSG	0.0147058823529412	0.102941176470588	0.0735294117647059	22	1	166	4	16	1
Skin	Metastasis	BRCA2	TSG	0.0221703617269545	0.11901983663944	0.0968494749124854	102	2	657	17	82	3
